invoice_credit_ratio,prev_late_rate,amount_vs_industry_median,daily_obligation,is_high_utilisation,is_repeat_offender,is_clean_record,is_first_time_client,is_long_term_client,is_high_risk_industry,is_mega_invoice,is_Q4_due,is_dashain_season,is_vat_filing_month,invoice_quarter,due_quarter,days_to_fy_end,due_on_weekend,industry_target_enc,tenure_band,amount_band_ord,utilisation_x_history,risk_x_amount,q4_x_late_history,manual_risk_score,client_total_invoices,client_avg_invoice,client_avg_delay,client_late_rate,client_late_count,Invoice_Amount,Tenure_Years,Prev_Late_Count,Credit_Days,Invoice_ID,Client_ID,Client_Name,Industry,Province,Is_Late
0.3452,0.0,0.678,19750.0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,0.1917,1,2,0.0,0.22716450000000002,0,0.1074,7,646714.29,54.14,0.43,3,1185000,1.38,0,60,HAA-00771,NP0191,Tamor Power Pvt. Ltd.,Hydropower,Bagmati,0
0.4119,0.0,1.295,37750.0,0,0,1,0,1,0,1,0,0,0,4,1,0,0,0.1917,2,3,0.0,0.43420050000000004,0,0.1207,9,949111.11,79.89,0.67,6,2265000,5.27,0,60,HAA-00772,NP0145,Marsyangdi Energy Pvt. Ltd.,Hydropower,Madhesh,1
0.2887,0.0,0.493,14367.0,0,0,1,0,0,0,0,0,0,1,3,3,128,1,0.1917,0,2,0.0,0.16524540000000001,0,0.0961,11,1313545.45,69.09,0.64,7,862000,0.78,0,60,HAA-00773,NP0161,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Bagmati,0
0.469,0.2,1.327,14133.0,0,0,0,0,0,1,0,1,0,0,4,4,69,0,0.4259,0,1,0.469,0.1805816,1,0.349,3,552666.67,80.0,0.67,2,424000,0.52,1,30,HAA-00774,NP0157,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Bagmati,1
0.2599,0.0,1.035,8867.0,0,0,1,0,1,0,0,0,0,1,2,3,189,0,0.12,3,2,0.0,0.06384000000000001,0,0.076,5,973800.0,87.2,0.6,3,532000,6.5,0,60,HAA-00775,NP0141,Kumari Bank Ltd.,Banking & Finance,Lumbini,0
0.2677,0.6,1.038,16467.0,0,1,0,0,0,1,0,0,0,1,2,3,195,0,0.3615,2,2,0.8030999999999999,0.2678715,0,0.3358,4,294250.0,58.75,0.5,2,741000,3.41,3,45,HAA-00776,NP0046,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,1
0.4267,0.0,1.177,20167.0,0,0,1,0,0,0,0,0,1,1,1,2,264,0,0.12,1,2,0.0,0.0726,0,0.1093,5,1293200.0,5.8,0.0,0,605000,1.35,0,30,HAA-00777,NP0035,Prabhu Capital Ltd.,Banking & Finance,Gandaki,0
0.3008,0.6,1.158,12333.0,0,1,0,0,0,1,0,0,0,1,3,3,129,1,0.4259,1,1,0.9024000000000001,0.157583,0,0.3553,4,442500.0,54.75,0.5,2,370000,2.47,3,30,HAA-00778,NP0134,Sagarmatha Trekking Co.,Tourism & Hotels,Madhesh,1
0.341,0.0,1.791,43600.0,0,0,1,0,1,0,0,0,0,1,2,2,220,1,0.2708,2,2,0.0,0.3542064,0,0.1224,5,574400.0,23.8,0.2,1,1308000,5.87,0,30,HAA-00779,NP0082,Nepal Cement Udyog,Manufacturing,Gandaki,0
0.4266,0.6,1.415,34467.0,0,1,0,0,0,0,0,0,0,1,1,1,304,1,0.2708,1,2,1.2797999999999998,0.2800072,0,0.3495,5,474400.0,21.2,0.2,1,1034000,2.66,3,30,HAA-00780,NP0115,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Sudurpashchim,0
0.2518,0.2,0.997,38733.0,0,0,0,0,0,0,1,1,0,0,3,4,69,0,0.1917,2,2,0.2518,0.3341331,1,0.2587,5,723200.0,11.2,0.0,0,1743000,4.58,1,45,HAA-00781,NP0197,Marsyangdi Energy Pvt. Ltd.,Hydropower,Madhesh,0
0.6394,0.0,1.665,8867.0,0,0,1,0,0,1,0,1,0,0,3,4,46,0,0.4259,1,2,0.0,0.22657880000000002,0,0.3131,6,782166.67,39.83,0.33,2,532000,1.31,0,60,HAA-00782,NP0047,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Bagmati,0
0.4692,0.6,1.261,13433.0,0,1,0,0,1,1,0,0,0,1,2,2,203,0,0.4259,2,1,1.4076,0.1716377,0,0.389,5,536800.0,23.6,0.2,1,403000,5.4,3,30,HAA-00783,NP0153,Pokhara Resort & Spa,Tourism & Hotels,Gandaki,0
0.3571,0.4,0.604,9578.0,0,0,0,0,0,1,0,0,0,1,1,1,291,0,0.3615,2,1,0.7142,0.1558065,0,0.2837,5,1583200.0,5.4,0.0,0,431000,3.02,2,45,HAA-00784,NP0194,Nepal Trade House,Trading & Import,Gandaki,0
0.3567,0.6,0.541,2883.0,0,1,0,0,1,1,0,0,0,0,2,3,149,1,0.4259,2,1,1.0701,0.07368069999999999,0,0.3665,2,156000.0,35.0,0.5,1,173000,5.74,3,60,HAA-00785,NP0010,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Lumbini,1
0.3366,0.4,0.387,9200.0,0,0,0,0,1,1,0,0,0,1,2,3,173,0,0.3615,3,1,0.6732,0.099774,0,0.2796,2,344500.0,53.5,0.5,1,276000,7.32,2,30,HAA-00786,NP0056,Nepal Trade House,Trading & Import,Bagmati,1
0.2959,0.4,1.79,9533.0,0,0,0,0,1,1,0,1,0,0,3,4,60,0,0.4259,2,2,0.5918,0.2436148,2,0.3844,6,820666.67,29.0,0.17,1,572000,5.6,2,60,HAA-00787,NP0030,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Karnali,1
0.327,0.4,1.478,24000.0,0,0,0,0,0,0,0,0,0,1,2,2,204,0,0.2708,1,2,0.654,0.292464,0,0.2596,5,537200.0,64.4,0.6,3,1080000,2.84,2,45,HAA-00788,NP0109,Butwal Steel Industries,Manufacturing,Lumbini,1
0.3333,0.2,1.897,30800.0,0,0,0,0,0,0,0,1,0,0,3,4,70,0,0.2708,1,2,0.3333,0.37532879999999996,1,0.2908,5,1034000.0,8.2,0.0,0,1386000,2.49,1,45,HAA-00789,NP0005,Biratnagar Textile Mills,Manufacturing,Gandaki,0
0.6121,1.0,1.03,48333.0,0,1,0,0,0,1,0,1,0,1,4,4,16,1,0.4579,2,2,3.0604999999999998,0.663955,5,0.664,2,1845500.0,58.0,0.5,1,1450000,3.11,5,30,HAA-00790,NP0119,Nepal Infrastructure Pvt. Ltd.,Construction,Lumbini,1
0.4097,0.6,0.889,14111.0,0,1,0,0,0,1,0,0,1,0,2,2,233,1,0.3615,1,2,1.2291,0.2295525,0,0.3642,7,670000.0,20.14,0.14,1,635000,1.69,3,45,HAA-00791,NP0033,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Gandaki,0
0.4804,0.6,0.227,10633.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.4579,1,1,1.4412,0.14607009999999998,0,0.3977,6,1135500.0,21.0,0.17,1,319000,1.84,3,30,HAA-00792,NP0118,Bhaktapur Builders,Construction,Madhesh,0
0.4623,0.2,1.19,46267.0,0,0,0,0,1,0,1,0,0,1,2,3,178,1,0.1917,3,3,0.4623,0.3991194,0,0.2008,5,1327800.0,25.0,0.2,1,2082000,7.17,1,45,HAA-00793,NP0065,Tamor Power Pvt. Ltd.,Hydropower,Lumbini,0
0.3465,0.0,1.051,61300.0,0,0,1,0,0,0,1,0,1,0,2,2,237,0,0.1917,2,2,0.0,0.3525363,0,0.1076,5,720600.0,49.4,0.4,2,1839000,3.62,0,30,HAA-00794,NP0146,Seti River Power Co.,Hydropower,Bagmati,0
0.5004,0.2,1.768,11567.0,0,0,0,0,0,0,0,0,0,0,2,3,151,0,0.1977,2,2,0.5004,0.1372038,0,0.2096,4,528250.0,22.75,0.25,1,694000,4.06,1,60,HAA-00795,NP0177,Digital Yatra Pvt. Ltd.,Services & IT,Bagmati,0
0.4472,0.8,0.522,12433.0,0,1,0,0,1,1,0,0,0,1,1,1,300,0,0.3615,2,1,1.7888,0.1348395,0,0.4417,2,507000.0,73.0,0.5,1,373000,5.45,4,30,HAA-00796,NP0011,Himalayan Traders Pvt. Ltd.,Trading & Import,Madhesh,1
0.4778,0.2,1.149,27967.0,0,0,0,0,1,0,0,0,0,1,1,1,289,1,0.2708,2,2,0.4778,0.2272012,0,0.2197,4,649250.0,57.25,0.5,2,839000,5.41,1,30,HAA-00797,NP0085,Butwal Steel Industries,Manufacturing,Lumbini,0
0.2583,0.2,1.37,22244.0,0,0,0,0,0,0,0,0,0,1,2,3,168,0,0.2708,0,2,0.2583,0.27107079999999995,0,0.1758,2,893000.0,47.0,0.5,1,1001000,0.84,1,45,HAA-00798,NP0026,Biratnagar Textile Mills,Manufacturing,Karnali,0
0.259,0.2,1.148,66933.0,0,0,0,0,1,0,1,1,0,0,4,4,56,0,0.1917,3,3,0.259,0.38493360000000004,1,0.2601,5,750400.0,8.6,0.0,0,2008000,7.53,1,30,HAA-00799,NP0063,Marsyangdi Energy Pvt. Ltd.,Hydropower,Bagmati,0
0.3306,0.6,1.028,16311.0,0,1,0,0,0,1,0,0,0,1,4,1,0,0,0.3615,1,2,0.9918,0.265341,0,0.3484,8,897375.0,33.5,0.25,2,734000,1.8,3,45,HAA-00800,NP0086,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,0
0.2624,0.4,1.366,16250.0,0,0,0,0,1,1,0,1,0,0,3,4,62,0,0.3615,3,2,0.5248,0.35246249999999996,2,0.3648,3,834666.67,12.67,0.0,0,975000,6.58,2,60,HAA-00801,NP0059,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,0
0.2885,0.2,0.487,4244.0,0,0,0,0,1,0,0,0,1,1,1,2,281,0,0.1977,3,1,0.2885,0.0377607,0,0.1672,6,1048500.0,60.33,0.5,3,191000,7.01,1,45,HAA-00802,NP0027,Digital Yatra Pvt. Ltd.,Services & IT,Lumbini,0
0.3362,0.8,1.477,15733.0,0,1,0,0,1,1,0,1,0,1,3,4,89,0,0.4259,3,1,1.3448,0.2010248,4,0.5324,4,528250.0,22.75,0.25,1,472000,6.51,4,30,HAA-00803,NP0177,Sagarmatha Trekking Co.,Tourism & Hotels,Gandaki,1
0.6595,0.2,1.11,43133.0,0,0,0,0,1,0,1,1,0,1,3,4,88,0,0.1917,2,2,0.6595,0.3720897,1,0.3402,11,1313545.45,69.09,0.64,7,1941000,5.32,1,45,HAA-00804,NP0161,Seti River Power Co.,Hydropower,Bagmati,1
0.2914,0.2,1.784,12667.0,0,0,0,1,0,1,0,1,0,1,4,4,25,0,0.4259,0,2,0.2914,0.24276299999999998,1,0.4135,4,803750.0,33.25,0.25,1,570000,0.38,1,45,HAA-00805,NP0098,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Lumbini,0
0.3071,0.8,1.39,32617.0,0,1,0,0,0,1,1,0,0,1,4,1,3,1,0.4579,2,2,1.2284,0.8961103,0,0.433,4,1048500.0,59.75,0.5,2,1957000,3.4,4,60,HAA-00806,NP0105,Bhaktapur Builders,Construction,Lumbini,0
0.3293,0.4,0.641,15267.0,0,0,0,0,1,1,0,1,0,1,4,4,18,0,0.3615,2,1,0.6586,0.165567,2,0.3782,12,652083.33,49.58,0.42,5,458000,5.54,2,30,HAA-00807,NP0099,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,1
0.2942,0.2,0.667,7100.0,0,0,0,0,0,1,0,0,0,1,2,3,183,0,0.4259,2,1,0.2942,0.0907167,0,0.214,8,999500.0,58.25,0.38,3,213000,3.64,1,30,HAA-00808,NP0129,Sagarmatha Trekking Co.,Tourism & Hotels,Gandaki,1
0.3595,0.2,1.978,32111.0,0,0,0,0,1,0,0,1,0,0,3,4,65,1,0.2708,3,2,0.3595,0.391306,1,0.2961,2,785500.0,4.0,0.0,0,1445000,7.81,1,45,HAA-00809,NP0149,Biratnagar Textile Mills,Manufacturing,Koshi,0
0.3068,0.4,1.011,13233.0,0,0,0,0,0,0,0,0,1,0,2,2,237,0,0.1977,1,1,0.6136,0.0784869,0,0.2409,3,420333.33,11.33,0.0,0,397000,2.95,2,30,HAA-00810,NP0055,Kathmandu Tech Hub,Services & IT,Bagmati,0
0.2606,0.0,1.555,90667.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.1917,1,3,0.0,0.5214240000000001,0,0.0905,4,1155500.0,6.75,0.0,0,2720000,2.82,0,30,HAA-00811,NP0006,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Bagmati,0
0.4099,0.2,0.401,23367.0,0,0,0,0,0,0,0,0,1,1,1,2,271,0,0.1917,1,2,0.4099,0.1343817,0,0.1903,5,723200.0,11.2,0.0,0,701000,2.58,1,30,HAA-00812,NP0197,Seti River Power Co.,Hydropower,Bagmati,0
0.3058,0.0,1.145,33383.0,0,0,1,0,0,0,1,0,0,1,1,1,301,0,0.1917,2,3,0.0,0.3839751,0,0.0995,6,860000.0,45.67,0.33,2,2003000,3.16,0,60,HAA-00813,NP0095,Tamor Power Pvt. Ltd.,Hydropower,Koshi,1
0.3718,0.4,1.662,20233.0,0,0,0,0,1,0,0,0,1,0,1,2,250,0,0.2708,2,2,0.7436,0.32875119999999997,0,0.2685,4,604000.0,5.25,0.0,0,1214000,5.13,2,60,HAA-00814,NP0133,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Madhesh,0
0.3139,0.2,1.619,62933.0,0,0,0,0,1,0,1,1,0,1,4,4,36,0,0.1917,3,3,0.3139,0.5428944,1,0.2711,2,1618000.0,123.0,1.0,2,2832000,6.44,1,45,HAA-00815,NP0102,Marsyangdi Energy Pvt. Ltd.,Hydropower,Gandaki,1
0.2935,0.0,0.793,19300.0,0,0,1,0,1,0,0,0,0,1,2,3,171,1,0.2708,3,2,0.0,0.1567932,0,0.1129,5,416400.0,40.8,0.4,2,579000,6.05,0,30,HAA-00816,NP0003,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Bagmati,0
0.6197,0.0,1.274,21833.0,0,0,1,0,1,0,0,0,0,1,2,3,171,1,0.12,3,2,0.0,0.0786,0,0.1479,3,645666.67,39.67,0.33,1,655000,7.32,0,30,HAA-00817,NP0181,NMB Finance,Banking & Finance,Madhesh,0
0.3209,0.8,0.935,21933.0,0,1,0,0,1,1,0,0,0,0,4,1,0,0,0.4579,3,2,1.2836,0.6025964,0,0.4358,4,819250.0,32.5,0.25,1,1316000,8.0,4,60,HAA-00818,NP0023,Kathmandu Nirman Pvt. Ltd.,Construction,Karnali,0
0.4837,0.6,0.279,1483.0,0,1,0,0,1,1,0,0,0,0,4,1,0,0,0.4259,3,0,1.4511,0.0379051,0,0.3919,8,489250.0,68.0,0.75,6,89000,7.39,3,60,HAA-00819,NP0053,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Lumbini,1
0.3149,0.4,1.279,8367.0,0,0,0,1,0,0,0,0,0,1,2,3,191,1,0.1977,0,2,0.6298,0.0992454,0,0.3425,3,266000.0,13.0,0.0,0,502000,0.42,2,60,HAA-00820,NP0165,CloudNepal Pvt. Ltd.,Services & IT,Karnali,0
0.3745,0.2,1.441,23400.0,0,0,0,0,1,0,0,0,1,0,1,2,243,0,0.2708,3,2,0.3745,0.2851524,0,0.1991,3,1035333.33,80.67,0.67,2,1053000,6.69,1,45,HAA-00821,NP0083,Biratnagar Textile Mills,Manufacturing,Lumbini,0
0.2912,0.2,1.885,45900.0,0,0,0,0,0,0,0,1,0,1,4,4,25,0,0.2708,1,2,0.2912,0.3728916,1,0.2824,9,949111.11,79.89,0.67,6,1377000,2.07,1,30,HAA-00822,NP0145,Butwal Steel Industries,Manufacturing,Koshi,0
0.553,0.2,0.927,11033.0,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0.3615,1,2,0.553,0.239313,0,0.2529,4,649250.0,57.25,0.5,2,662000,1.41,1,60,HAA-00823,NP0085,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Gandaki,0
0.3263,0.4,0.49,4133.0,0,0,0,0,1,1,0,0,0,0,3,3,137,0,0.2553,2,1,0.6526,0.0316572,0,0.2563,1,124000.0,2.0,0.0,0,124000,5.84,2,30,HAA-00824,NP0078,Nepal Spices Pvt. Ltd.,Agriculture,Gandaki,0
0.4559,0.2,0.217,5167.0,0,0,0,0,0,1,0,1,0,1,3,4,105,0,0.3615,2,1,0.4559,0.0560325,1,0.3335,2,385500.0,13.0,0.0,0,155000,3.05,1,30,HAA-00825,NP0110,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,0
0.2753,0.2,0.8,12689.0,0,0,0,0,0,1,0,0,0,1,2,2,226,1,0.3615,0,2,0.2753,0.20641649999999998,0,0.1974,6,493666.67,56.67,0.5,3,571000,0.75,1,45,HAA-00826,NP0001,Everest Imports Pvt. Ltd.,Trading & Import,Madhesh,1
0.2617,0.4,0.62,14767.0,0,0,0,0,0,1,0,1,0,1,4,4,42,0,0.3615,1,1,0.5234,0.1601445,2,0.3646,7,725428.57,34.86,0.29,2,443000,1.45,2,30,HAA-00827,NP0051,Everest Imports Pvt. Ltd.,Trading & Import,Sudurpashchim,1
0.2505,0.0,1.573,38300.0,0,0,1,1,0,0,0,1,0,1,3,4,104,0,0.2708,0,2,0.0,0.3111492,0,0.3043,5,678000.0,18.4,0.2,1,1149000,0.26,0,30,HAA-00828,NP0173,Nepal Cement Udyog,Manufacturing,Lumbini,0
0.2865,0.6,0.703,16733.0,0,1,0,0,1,1,0,0,0,0,3,3,151,0,0.3615,3,2,0.8594999999999999,0.181473,0,0.3396,4,1219250.0,61.75,0.5,2,502000,8.15,3,30,HAA-00829,NP0004,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,1
0.2955,0.0,1.636,38933.0,0,0,1,1,0,1,0,0,0,1,1,1,313,0,0.3615,0,2,0.0,0.42223199999999994,0,0.2314,13,810153.85,39.08,0.31,4,1168000,0.47,0,30,HAA-00830,NP0190,Himalayan Traders Pvt. Ltd.,Trading & Import,Bagmati,0
0.4905,0.4,1.657,19717.0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0.3615,1,2,0.981,0.4276545,0,0.3104,3,722333.33,50.67,0.33,1,1183000,2.08,2,60,HAA-00831,NP0193,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,0
0.4274,0.2,1.12,26667.0,0,0,0,0,0,1,0,0,0,1,3,3,110,0,0.3615,2,2,0.4274,0.2892,0,0.2278,10,918900.0,42.9,0.3,3,800000,3.89,1,30,HAA-00832,NP0113,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,0
0.3753,0.2,1.881,45800.0,0,0,0,0,0,0,0,0,1,1,1,2,264,0,0.2708,2,2,0.3753,0.3720792,0,0.1992,3,991666.67,43.0,0.33,1,1374000,3.37,1,30,HAA-00833,NP0032,Biratnagar Textile Mills,Manufacturing,Lumbini,1
0.2912,0.4,1.263,59267.0,0,0,0,0,1,1,1,0,0,1,3,3,113,0,0.4579,3,2,0.5824,0.8141461999999999,0,0.2898,4,1384250.0,53.0,0.5,2,1778000,8.23,2,30,HAA-00834,NP0034,Bhaktapur Builders,Construction,Sudurpashchim,1
0.264,0.6,0.996,58067.0,0,1,0,0,0,0,1,1,0,1,3,4,87,1,0.1917,0,2,0.792,0.3339414,3,0.4011,7,800428.57,47.29,0.29,2,1742000,0.6,3,30,HAA-00835,NP0092,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Bagmati,0
0.5064,0.6,0.495,5267.0,0,1,0,0,0,1,0,0,0,0,3,3,143,1,0.4259,2,1,1.5191999999999999,0.0672922,0,0.3965,6,860000.0,45.67,0.33,2,158000,4.73,3,30,HAA-00836,NP0095,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Bagmati,0
0.2627,0.6,0.816,25533.0,0,1,0,0,1,1,0,1,0,0,4,4,57,0,0.4579,3,2,0.7881,0.5261271,3,0.4541,3,907666.67,48.67,0.33,1,1149000,6.2,3,45,HAA-00837,NP0072,Pokhara Construction Co.,Construction,Lumbini,0
0.3088,0.2,1.027,24433.0,0,0,0,0,1,1,0,0,0,1,3,3,122,1,0.3615,3,2,0.3088,0.2649795,0,0.2041,7,822142.86,49.71,0.43,3,733000,8.4,1,30,HAA-00838,NP0039,Nepal Trade House,Trading & Import,Bagmati,1
0.3304,0.4,1.489,57889.0,0,0,0,0,1,0,1,0,0,0,4,1,0,1,0.1917,2,3,0.6608,0.4993785,0,0.2444,4,1507250.0,43.0,0.5,2,2605000,5.68,2,45,HAA-00839,NP0154,Seti River Power Co.,Hydropower,Madhesh,1
0.5,0.2,0.874,3683.0,0,0,0,0,1,1,0,0,1,1,1,2,285,0,0.2553,3,1,0.5,0.05642130000000001,0,0.2211,4,1097250.0,40.5,0.5,2,221000,7.28,1,60,HAA-00840,NP0162,Koshi Farms Ltd.,Agriculture,Bagmati,1
0.6102,0.0,1.823,29600.0,0,0,1,0,0,0,0,0,1,1,1,2,281,0,0.2708,0,2,0.0,0.3607056,0,0.1762,3,1055000.0,6.67,0.0,0,1332000,0.98,0,45,HAA-00841,NP0182,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Bagmati,0
0.3423,0.4,1.194,69633.0,0,0,0,0,0,0,1,0,1,1,1,2,271,0,0.1917,2,3,0.6846,0.4004613,0,0.2468,6,1135500.0,21.0,0.17,1,2089000,3.63,2,30,HAA-00842,NP0118,Marsyangdi Energy Pvt. Ltd.,Hydropower,Bagmati,0
0.3196,0.4,0.424,10333.0,0,0,0,0,0,0,0,1,0,1,3,4,83,0,0.2708,2,1,0.6392,0.083948,2,0.3581,5,416400.0,40.8,0.4,2,310000,3.52,2,30,HAA-00843,NP0003,Nepal Cement Udyog,Manufacturing,Bagmati,1
0.4933,0.6,1.693,49350.0,0,1,0,0,1,0,1,1,0,0,3,4,69,0,0.1917,3,3,1.4799,0.5676237,3,0.447,4,1481750.0,50.0,0.5,2,2961000,8.01,3,60,HAA-00844,NP0123,Seti River Power Co.,Hydropower,Lumbini,0
0.3459,0.6,1.143,18556.0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0.2708,1,2,1.0377,0.22611799999999999,0,0.3333,4,800750.0,72.25,0.75,3,835000,1.57,3,45,HAA-00845,NP0050,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Bagmati,0
0.2746,0.6,0.762,9067.0,0,1,0,0,0,1,0,1,0,1,4,4,37,1,0.3615,1,2,0.8238000000000001,0.196656,3,0.4372,7,390571.43,39.43,0.29,2,544000,1.58,3,60,HAA-00846,NP0012,Himalayan Traders Pvt. Ltd.,Trading & Import,Gandaki,0
0.2788,0.0,1.181,14050.0,0,0,1,0,0,1,0,0,0,1,3,3,119,0,0.3615,2,2,0.0,0.3047445,0,0.1281,3,722333.33,50.67,0.33,1,843000,3.12,0,60,HAA-00847,NP0193,Everest Imports Pvt. Ltd.,Trading & Import,Gandaki,0
0.2618,0.2,0.318,3783.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.3615,0,1,0.2618,0.0820605,0,0.1947,9,511888.89,40.67,0.33,3,227000,0.73,1,60,HAA-00848,NP0054,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,1
0.414,0.2,1.19,7783.0,0,0,0,0,0,0,0,0,0,1,2,2,207,0,0.1977,1,1,0.414,0.0923259,0,0.1923,4,604000.0,5.25,0.0,0,467000,1.85,1,60,HAA-00849,NP0133,Nepal Data Solutions,Services & IT,Bagmati,0
0.4358,0.6,0.874,27356.0,0,1,0,0,1,1,0,1,0,1,4,4,15,0,0.4579,3,2,1.3074000000000001,0.5636749,3,0.4887,3,1106000.0,30.0,0.33,1,1231000,8.7,3,45,HAA-00850,NP0057,Kathmandu Nirman Pvt. Ltd.,Construction,Gandaki,1
0.2965,0.4,0.784,18667.0,0,0,0,0,0,1,0,0,0,1,2,3,179,0,0.3615,2,2,0.593,0.20244,0,0.2716,9,949111.11,79.89,0.67,6,560000,4.0,2,30,HAA-00851,NP0145,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Koshi,1
0.388,0.4,1.641,19533.0,0,0,0,0,1,1,0,1,0,0,3,4,68,0,0.3615,2,2,0.776,0.42367799999999994,2,0.3899,4,1043750.0,42.25,0.5,2,1172000,5.78,2,60,HAA-00852,NP0112,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Sudurpashchim,1
0.5817,0.6,0.911,28489.0,0,1,0,0,1,1,0,1,0,0,4,4,54,0,0.4579,3,2,1.7450999999999999,0.5870278,3,0.5179,6,782166.67,39.83,0.33,2,1282000,6.6,3,45,HAA-00853,NP0047,Bhaktapur Builders,Construction,Bagmati,0
0.4534,0.4,0.49,11667.0,0,0,0,0,0,1,0,1,0,1,3,4,103,0,0.3615,2,1,0.9068,0.126525,2,0.403,8,851375.0,78.5,0.62,5,350000,3.46,2,30,HAA-00854,NP0151,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,1
0.3928,0.0,0.867,13756.0,0,0,1,0,0,1,0,0,1,1,1,2,268,1,0.3615,1,2,0.0,0.22376849999999998,0,0.1509,4,649250.0,57.25,0.5,2,619000,1.54,0,45,HAA-00855,NP0085,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,1
0.4482,0.2,1.538,8644.0,0,0,0,0,0,1,0,0,0,0,2,3,158,0,0.2553,1,1,0.4482,0.09931170000000002,0,0.2107,5,668400.0,33.2,0.2,1,389000,2.06,1,45,HAA-00856,NP0142,Koshi Farms Ltd.,Agriculture,Gandaki,0
0.429,0.2,0.42,12233.0,0,0,0,0,0,0,0,1,0,1,3,4,100,1,0.1917,1,2,0.429,0.1407078,1,0.2941,3,755666.67,5.67,0.0,0,734000,2.99,1,60,HAA-00857,NP0066,Tamor Power Pvt. Ltd.,Hydropower,Lumbini,0
0.4476,0.4,0.455,14222.0,0,0,0,0,1,1,0,0,0,1,4,1,10,1,0.4579,2,2,0.8952,0.293056,0,0.3211,6,564333.33,27.67,0.17,1,640000,5.82,2,45,HAA-00858,NP0075,Kathmandu Nirman Pvt. Ltd.,Construction,Madhesh,0
0.6212,0.2,0.162,1367.0,0,0,0,0,0,1,0,0,0,1,2,3,173,0,0.2553,2,0,0.6212,0.010467300000000002,0,0.2453,5,526000.0,32.0,0.2,1,41000,3.73,1,30,HAA-00859,NP0179,Nepal Spices Pvt. Ltd.,Agriculture,Koshi,0
0.3234,0.2,0.168,4900.0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.1917,0,1,0.3234,0.0563598,0,0.273,6,435166.67,66.0,0.5,3,294000,0.31,1,60,HAA-00860,NP0103,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Bagmati,0
0.3341,0.4,1.448,17233.0,0,0,0,0,0,1,0,0,0,0,2,3,144,0,0.3615,2,2,0.6682,0.373791,0,0.2791,5,716400.0,44.6,0.4,2,1034000,4.83,2,60,HAA-00861,NP0166,Everest Imports Pvt. Ltd.,Trading & Import,Gandaki,0
0.3192,0.4,1.296,20556.0,0,0,0,0,1,1,0,0,0,1,3,3,119,0,0.3615,3,2,0.6384,0.3343875,0,0.2761,7,629857.14,76.86,0.86,6,925000,8.31,2,45,HAA-00862,NP0192,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Sudurpashchim,1
0.5049,0.0,0.698,11967.0,0,0,1,0,1,0,0,1,0,1,4,4,44,1,0.12,3,1,0.0,0.04307999999999999,0,0.225,4,548500.0,10.75,0.0,0,359000,7.36,0,30,HAA-00863,NP0038,Prabhu Capital Ltd.,Banking & Finance,Bagmati,0
0.4467,0.2,1.292,16900.0,0,0,0,0,1,0,0,0,0,1,3,3,122,1,0.1977,3,2,0.4467,0.1002339,0,0.1989,4,800750.0,72.25,0.75,3,507000,7.47,1,30,HAA-00864,NP0050,CloudNepal Pvt. Ltd.,Services & IT,Gandaki,1
